RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
394432,"Calhoun, GA",387,,,,,,,,,,,,,113800,107400,102e3,92900,88e3,95800,100700,106100,98900,101600,95100,94900,92800,99500,101e3,93800,88800,82900,85500,95700,97600,94300,76e3,70100,68e3,79800,86600,87100,77100,74700,73400,77100,77800,74e3,70200,66e3,70500,75e3,78900,79500,8e4,80600,81500,77e3,73300,70200,73600,71e3,71800,71400,77e3,78600,77e3,81400,84800,93900,92100,86700,84500,86600,90600,87600,88200,93500,96600,92700,90600,88200,83900,88300,90700,103300,105400,107600,100800,100100,101500,114e3,108600,109700,106600,112300,110400,109500,11e4,111600,113500,110800,113800,113700,121700,119100,122e3,117700,115100,114600,119700,126e3,126400,127100,125100,120700,118600,122900,125500,126900,125200,126200,126700,133e3,133e3,132900,125600,130400,131800,139200,136500,132100,124300,128100,136300,
395216,"Waycross, GA",388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85700,88600,81300,82e3,83200,90600,86600,90500,93800,100100,88800,79200,81400,84500,81500,76400,80700,88600,93400,82900,81500,72e3,75300,74300,80800,
394721,"Jasper, IN",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,127700,133100,126600,128200,131500,129600,128900,122700,126900,130200,130400,123700,124e3,110600,116500,114800,126300,127500,135100,143100,116700,113100,112400,142100,125900,124900,117e3,118800,122600,136e3,153300,153500,138200,128800,128500,130800,135200,128600,138200,134500,134500,127100,125800,132300,137400,142300,144800,143300,145100,145800,135700,121900,119400,131e3,143300,138e3,135600,140600,140300,149200,144500,149800,144700,153e3,152200,143300,123800,126500,136200,153800,152700,150600,141e3,136e3,137900,141900,130100,12e4,
394940,"Ontario, OR",390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128700,130300,125700,126400,120800,127300,123800,128500,124e3,129100,124800,125700,118900,118100,123e3,129500,127300,123700,119400,131800,131300,130600,121400,126400,134600,135800,125900,124800,128100,136e3,138700,139500,142600,137300,132700,120200,124800,133400,152200,146e3,143800,139700,149100,146600,143600,141900,148400,148900,146700,139900,142e3,143e3,154800,153700,167900,160200,163700,155100,156100,154e3,155500,158300,158200,154200,149200,154500,148100,154900,,
394967,"Payson, AZ",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173800,175500,175600,183100,187300,182200,175400,166300,174900,179e3,182400,175700,173300,170600,174400,168e3,185100,201900,211100,202600,186100,200500,205900,216700,208300,208700,207700,212e3,218300,225800,218900,214e3,219400,228700,234200,218600,219300,225900,235e3,222e3,213900,208900,
394652,"Greenville, OH",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108e3,117600,104100,114300,98200,103300,1e5,114100,121e3,117700,123100,122300,124400,119500,117600,121700,119e3,113e3,102800,104900,112700,121300,118900,116800,112e3,109300,118600,118500,111800,107500,118900,134e3,136100,132600,126500,123e3,126100,136400,134900,133100,130400,137500,128800,116600,99900,94500,101800,106600,109900,105e3,100800,97200,93e3,91300,96100,114400,115e3,117800,99400,97500,93600,95300,96900,97600,102400,107300,112400,117500,118900,118200,115800,112400,105700,111e3,109800,113100,98400,97200,99700,106100,108200,107900
394625,"Galesburg, IL",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70900,70900,69700,77300,76800,78400,67700,69400,70900,72500,71400,67400,65400,65300,64900,63600,63200,59500,54300,54800,54400,60500,61300,62300,61700,63600,69900,75200,73200,68300,66400,66600,70800,71200,68800,69200,72300,77200,75e3,65600,68500,68400,70800,65400,64300,68800,68600,69500,68e3,65200,65400,68400,65e3,71800,74700,81700,76500,67600,69100,74700,78e3,74e3,65400,61500,61900,63600,66700,71400,75400,81900,79200,83400,79300,85e3,80100,,,,,
395204,"Warrensburg, MO",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300,148900,158700,154100,158100,152500,160800,162300,165100,163500,162300,163800,164300,169200,169100,174e3,170900,18e4,167700,160900,155700,168800,181700,175800,164600,158300,163700,176700,183100,184400,183600,185300,189800,
394344,"Athens, TN",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79100,76100,84e3,85600,86300,77400,75600,72500,83500,92200,93400,92100,90800,94700,84600,78300,79800,95e3,95900,99e3,85600,81100,79800,84900,86700,84700,92200,97300,98700,94500,98300,1e5,94200,88400,84300,96200,98200,108900,100600,104300,96600,98700,104e3,112300,123400,123700,122200,113800,105300,102800,101600,104700,112200,113100,105400,95e3,93700,99700,104700,101200,106600,109100,114200,112400,115600,121600,127300,129100,123800,124700,117100,128600,129300,
394556,"Edwards, CO",396,,,,,,,,,,,,,,,,,600300,670400,682300,639200,632300,604500,652400,653600,656e3,619900,563700,575800,574400,620200,651700,650400,611300,605900,540300,528600,5e5,510100,457900,416400,407800,457900,453700,515300,513800,535700,514100,467400,467100,383400,393900,377500,419900,425100,436500,449300,443100,475400,463200,521700,493700,531300,476500,495e3,496100,491900,506900,519e3,521100,510500,506e3,658900,628800,642700,512100,537800,512600,529400,534900,552200,513200,532e3,576700,642200,657600,569700,559300,530900,569700,549900,565100,548200,550500,530600,534e3,515900,525700,530900,518500,546100,592400,637700,616500,589700,595900,599900,606500,583600,592300,578200,6e5,579900,590800,583800,581300,601600,615200,639500,636100,631e3,628900,611100,601300,621900,637200,692300,703700,723e3,694500,676300,653e3,656200,685700,697200
394547,"Durango, CO",397,360300,356400,344e3,351100,352900,334100,324600,311500,338600,336e3,322200,306600,291400,314700,319700,322900,310300,308200,313e3,302500,324100,336400,353800,327700,315300,318600,325200,325100,311700,316600,335300,352100,338600,321600,312400,315900,318200,316e3,307100,309400,300300,316700,320700,315e3,312600,292400,293400,299300,299500,305900,280600,293400,291600,309900,32e4,326800,326400,323300,332900,325400,317800,326200,332500,330400,313800,302900,312e3,307700,321200,320100,324400,326600,333e3,330800,335200,347900,350800,350100,335e3,336400,347100,349600,352500,339700,337900,337300,335300,342600,349500,347300,342700,343300,331700,322500,317300,325200,343500,370200,366500,357400,331e3,353e3,353700,372300,358500,366800,362600,362300,364900,359200,366400,357500,367200,365700,375300,365800,372800,377300,373500,382500,369300,394100,380300,382200,364900,385200,398100,399e3,406300,397100,408800,385900,386500,
